Ticker,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,NVDA,NVDA,NVDA,NVDA,NVDA,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-14,56.11407041117696,57.42598250857671,55.75627551346344,57.38623046875,37503600,16.6942337842946,16.958192454474307,16.67686359228787,16.947647094726562,332561600,28.814993314434744,29.769133444482573,28.732025983561368,29.6861629486084,41623300,19.60650062561035,19.931499481201172,19.56450080871582,19.87700080871582,46802000,0.36396348527636274,0.3740997698096323,0.36231337087953946,0.37339258193969727,241828000,28.13152323767309,28.45413485897214,27.887770762464125,28.414579391479492,99676216,4.877714157104492,4.880000114440918,4.750999927520752,4.828000068664551,197400000
2014-01-15,57.62475838795325,58.2111436330405,56.91910943967065,57.24708557128906,33663400,17.16880008139063,17.375996671088593,17.11110706231483,17.287906646728516,391638800,29.78572137783005,30.524141230748377,29.744234555980594,30.499248504638672,44812600,19.94700050354004,19.965499877929688,19.62649917602539,19.793500900268555,53566000,0.3750425881501231,0.3788142372504401,0.3733925022065789,0.37739986181259155,175044000,28.503332501295823,28.55302200246811,28.275897064376025,28.395299911499023,78300393,4.785714149475098,4.836713790893555,4.558143138885498,4.719714164733887,404320000
2014-01-16,56.909170421092576,57.66451607877607,56.48180848825243,56.839599609375,34541800,17.211605812908527,17.272090060716135,17.111728036847616,17.191444396972656,229278000,30.44117886260988,30.698382667603674,30.12590045455412,30.60711669921875,38018700,19.68400001525879,19.964500427246094,19.470500946044922,19.790000915527344,52024000,0.37739999582024586,0.3792858210400255,0.37574990929078694,0.37857863306999207,220652000,28.407167682341615,28.62545732446746,28.3799744780617,28.58318328857422,67608467,4.691571235656738,4.769570827484131,4.60028600692749,4.738286018371582,211358000
2014-01-17,56.94892834507718,57.46574281633178,55.72646487687543,55.955055236816406,40849200,17.105529102249967,17.123828601185306,16.746345735394875,16.77022933959961,426739600,30.557346109351112,30.557346109351112,29.993159206102032,30.18398666381836,46267500,19.71299934387207,20.17449951171875,19.683000564575195,19.980499267578125,90102000,0.3785785347781034,0.3830573720248373,0.3745711747895992,0.376928448677063,340400000,28.598756092432655,28.69220196146803,28.286032373462916,28.44251823425293,108457005,4.743856906890869,4.783143043518066,4.689143180847168,4.71485710144043,164171000
2014-01-21,56.253214718003186,58.22108674949942,56.15382892669829,58.151512145996094,48669200,16.78015297103544,17.061791615248616,16.762473010268188,17.03077507019043,328526800,30.549039932217198,30.549039932217198,29.918479930441872,30.009742736816406,31567300,20.149999618530273,20.389999389648438,20.079999923706055,20.352500915527344,62442000,0.37739985119161357,0.3807000510867447,0.37433541799738035,0.37834277749061584,246076000,28.699619814650426,28.77551429915568,28.4615543273342,28.768098831176758,79492846,4.746142864227295,4.749570846557617,4.574999809265137,4.695857048034668,252203000
2014-01-22,58.48942080721727,58.9466052394976,56.750143168023435,57.157630920410156,61352900,17.087838215717998,17.28572844332246,16.991684324509677,17.106449127197266,379985200,30.084410249010563,30.13419254391263,29.661271819845215,29.81061553955078,21904300,20.399999618530273,20.402999877929688,20.100000381469727,20.226999282836914,41210000,0.3790500012653273,0.3795214504092391,0.37339252723562305,0.3778713643550873,337940000,28.84003341712915,28.871677413414226,28.64844478009377,28.80072784423828,63091600,4.7071428298950195,4.777713775634766,4.67642879486084,4.767570972442627,483420000
2014-01-23,56.02462234940695,56.33272435748775,55.348788377137595,56.28303146362305,47951800,17.05775417314525,17.261228540424295,16.898634577452533,17.25130271911621,403239200,29.943371396916408,29.97655960042951,29.47045057435923,29.918481826782227,43954000,20.049999237060547,20.308500289916992,19.88949966430664,19.993499755859375,60508000,0.37669283383517566,0.38070019484161677,0.3736283713828636,0.3764570951461792,185028000,28.6766256758842,28.738181435393653,28.537445102991203,28.67909812927246,78256228,5.534286022186279,5.651856899261475,5.392714023590088,5.55314302444458,912800000
2014-01-24,55.80597129698196,56.07431367460952,54.06669352109966,54.11638641357422,55200700,17.183688538092323,17.233937193801214,16.896777228469734,16.937721252441406,429354800,31.07175111159927,31.154718471709582,30.308438105576354,30.540752410888672,76395500,19.908000946044922,20.010000228881836,19.363500595092773,19.3799991607666,89168000,0.3733924538060914,0.3748068290606035,0.36679208278656006,0.36679208278656006,246696000,28.454383558789228,28.51717555004189,27.761943209278712,27.782461166381836,156283602,5.481142997741699,5.5814290046691895,5.4768571853637695,5.5154290199279785,354669000
2014-01-27,54.39466754064236,54.603379955757845,51.53231230718529,53.22189712524414,73924100,17.06179197072905,17.208504340062664,16.927796650176298,17.07512855529785,554878800,30.590523515052077,30.607117615709953,29.852103443282612,29.893587112426758,44420800,19.524999618530273,19.704999923706055,19.024499893188477,19.31399917602539,78736000,0.3667922018238808,0.3719781992719436,0.36231336413165793,0.3644349277019501,233812000,27.838577973245883,27.84846589379389,26.755045138069406,27.223758697509766,174796734,5.534142971038818,5.5928568840026855,5.2937140464782715,5.44614315032959,325269000
2014-01-28,53.68902162189383,54.941299973524686,53.6691437063029,54.80215835571289,48191200,15.780459178115892,15.974007787197941,15.572951135883372,15.710360527038574,1065523200,29.96826013248474,30.19227575245778,29.661277171040737,30.092714309692383,36205500,19.3700008392334,19.73699951171875,19.356000900268555,19.721500396728516,57890000,0.36372766645349075,0.3682065032419896,0.3623132910253504,0.3679707646369934,167996000,27.448477905293704,27.829926764872184,27.439084095997767,27.762189865112305,88739375,5.447429180145264,5.820143222808838,5.439428806304932,5.810999870300293,435904000
2014-01-29,54.275411145866116,54.61332815493253,52.864109358121084,53.2020263671875,92995600,15.631264756212358,15.73734451719981,15.465941474628458,15.532008171081543,502810000,29.852101647431585,30.59882030710922,29.785728413794068,30.416288375854492,52745900,19.607999801635742,19.642499923706055,19.16200065612793,19.209999084472656,67646000,0.36655646317131807,0.3686780267416102,0.3641991890493873,0.3644349277019501,162944000,27.666023316222983,27.731039754760886,27.179014354251148,27.364423751831055,95552818,5.758856773376465,5.819142818450928,5.686429023742676,5.720285892486572,289681000
2014-01-30,61.7393898109855,62.11706261324492,60.089560779630695,60.70576477050781,150178900,15.58752831676345,15.71035872490063,15.406387009140944,15.501919746398926,678501600,30.52415564893278,30.598827532533114,30.059530243752736,30.582233428955078,35036300,19.688499450683594,20.3125,19.385000228881836,20.15049934387207,209478000,0.3665563876387202,0.37127096301202056,0.36537775082062474,0.3705637753009796,202896000,28.305806740415804,28.490970023166028,27.867004953948797,28.068235397338867,204419353,5.815713882446289,5.845571041107178,5.735857009887695,5.781000137329102,183792000
2014-01-31,60.09950225484293,62.98173171513488,59.801337318153536,62.1866340637207,87794600,15.359235026686042,15.556195974075681,15.308676620320417,15.527349472045898,464797200,30.656900799328696,31.436804562671135,30.33332373969727,31.395320892333984,93162300,18.58799934387207,18.772499084472656,17.88800048828125,17.934499740600586,323096000,0.3653777274885663,0.3722138374575352,0.36514201700055,0.3700923025608063,335348000,28.95721276060202,29.332728470427536,28.45735119182281,29.195032119750977,223486554,5.747285842895508,5.8914289474487305,5.747142791748047,5.847570896148682,236250000
2014-02-03,62.64381588469858,63.379283595281315,60.32809369565818,61.10331344604492,74866600,15.589698725036982,15.74850857347212,15.4870313965055,15.556199073791504,401464000,31.312354963593318,31.51977648963328,30.22546502774344,30.266948699951172,64063100,17.948999404907227,18.042499542236328,17.0049991607666,17.3075008392334,205616000,0.37268531756729106,0.3731567666834968,0.3637276719557069,0.3651420474052429,431728000,29.151273135348724,29.21357101116294,27.984680239050522,28.01978302001953,183449044,5.884285926818848,5.887856960296631,5.724571228027344,5.776856899261475,201453000
2014-02-04,61.66982382219735,62.753145630461205,61.441233468880654,62.365535736083984,45985500,15.690195359363921,15.802168981921895,15.594351199538163,15.781386375427246,376681200,30.673503549390794,30.856032383341674,30.07612840009176,30.159095764160156,54697900,17.47949981689453,17.700000762939453,17.201000213623047,17.397499084472656,96258000,0.36490634123984966,0.36797080291902096,0.3630205165064426,0.3672636151313782,280692000,28.13251214311548,28.553020432946553,28.10828550725049,28.136714935302734,112897588,5.792142868041992,5.8361430168151855,5.671570777893066,5.7987141609191895,180663000
2014-02-05,62.35559698761859,62.77302184987007,60.894602387088774,61.808963775634766,51685100,15.712219612068724,15.982691684566639,15.702603556134363,15.89925479888916,328344800,30.10930809331856,30.258651838391604,29.702760528397246,29.7193546295166,55814400,17.299999237060547,17.4685001373291,16.886499404907227,17.322500228881836,88708000,0.36467061291258107,0.36584924980081895,0.3611346741469474,0.36396342515945435,214676000,28.265761372463025,28.448450323674436,27.886042860657547,28.261310577392578,96139007,5.759285926818848,5.824999809265137,5.685713768005371,5.777429103851318,167629000
2014-02-06,61.0834399863002,62.395352178650036,61.0834399863002,61.779151916503906,42086500,15.915480707453797,16.022820346338168,15.845272421458153,15.991928100585938,257765200,29.702758137482203,30.076117470111353,29.611492171172753,30.01803970336914,35351800,17.3700008392334,17.740999221801758,17.3700008392334,17.72949981689453,66714000,0.3644348163988454,0.369620812263038,0.3639633673386307,0.36867791414260864,168380000,28.457352363575236,28.680585013435433,28.368849504350752,28.675640106201172,78155853,5.806000232696533,5.870142936706543,5.720285892486572,5.8272857666015625,128520000
2014-02-07,61.88847944761322,64.17438685833977,61.83878655003059,63.92591857910156,60704300,16.268696287935157,16.31706102173192,16.14388417919692,16.21565055847168,370280400,30.1342002740336,30.35821591105715,29.87699643189513,30.33332633972168,33260500,17.948999404907227,18.09000015258789,17.624500274658203,18.054000854492188,86610000,0.3696208646834635,0.37457115077006675,0.3663206926930077,0.3740997016429901,157248000,28.865248936628348,29.119137347920034,28.690471464431408,29.107765197753906,105843245,5.906285762786865,6.150000095367432,5.865142822265625,6.142570972442627,329210000
2014-02-10,63.9060378241797,64.09486854061132,63.08112140284106,63.16062927246094,43666100,16.18382803456059,16.599766862648554,16.1632343140829,16.50615692138672,345559200,30.39140459582773,30.53244972229004,30.109311177901617,30.53244972229004,26767000,18.08049964904785,18.25,17.967500686645508,18.043500900268555,68994000,0.3736283566429752,0.3802287305642747,0.3733926179632788,0.37527844309806824,324372000,28.968335831606428,29.230381817796637,28.899612606702938,28.996273040771484,78099643,6.134714126586914,6.176713943481445,6.061142921447754,6.149143218994141,138124000
2014-02-11,63.35940087310393,64.6017420666942,62.96185017462526,64.4526596069336,45675600,16.556697029755256,16.779486698058896,16.522060337814082,16.723634719848633,282256800,30.598813836918318,30.914092168781742,30.582219740767574,30.839420318603516,32141400,18.091999053955078,18.180500030517578,17.8125,18.089500427246094,64442000,0.37739982320437965,0.3840001944042534,0.3755140269480578,0.38305729627609253,235384000,29.175254951145476,29.464494155059178,28.97847528749137,29.422714233398438,82339476,6.1422858238220215,6.225142955780029,6.078713893890381,6.199857234954834,136675000
2014-02-12,64.52224397571031,64.66138561203383,63.65757917607849,64.05512237548828,47282100,16.754531524321486,16.83597152443737,16.638768107815782,16.72239112854004,308100800,30.988760933497197,31.19618236722877,30.94727727975086,31.08832550048828,27051800,17.821500778198242,17.887500762939453,17.31599998474121,17.462499618530273,131754000,0.38423600171828665,0.39955830979860046,0.38423600171828665,0.39672955870628357,744528000,29.393540282141043,29.418262922600103,29.20516621876727,29.336435317993164,69238554,6.2111430168151855,6.212856769561768,6.079143047332764,6.127571105957031,156730000
2014-02-13,63.78677855501098,66.91748046875,63.657577776308855,66.91748046875,61911700,16.683073989713687,17.00103508634613,16.668721046770695,16.987930297851562,307398000,30.97217013094635,31.411902559459676,30.97217013094635,31.20448112487793,37635500,17.385000228881836,17.860000610351562,17.325000762939453,17.860000610351562,83500000,0.4066300955428576,0.411580381417851,0.39955827463624893,0.4092230796813965,902836000,29.189593448963937,29.663005828857422,29.162646355734932,29.663005828857422,73731331,6.0812859535217285,6.27842903137207,6.0714287757873535,6.236429214477539,187005000
2014-02-14,67.08643141277426,67.16594307724755,66.31121164078392,66.67893981933594,36694900,16.92677299343777,17.036297311112687,16.88745862269669,16.974201202392578,272924400,31.02196211635939,31.345539182114216,30.97218297701325,31.21278953552246,31407500,17.966999053955078,17.966999053955078,17.667499542236328,17.86750030517578,70404000,0.4054514495260578,0.4231310013914594,0.40521571092748543,0.4221881031990051,817536000,29.55694950087877,29.774002902124952,29.48748415834723,29.734695434570312,87795852,6.243713855743408,6.252857208251953,6.166999816894531,6.22157096862793,119854000
2014-02-18,66.52987744948958,67.12619987998393,65.66520499654955,66.8876724243164,43809900,17.036913642184047,17.19885705513573,17.024743723015636,17.036602020263672,260251600,31.455204199807078,31.580588427837835,31.27130350554727,31.279661178588867,32834000,17.763999938964844,17.786500930786133,17.47249984741211,17.6825008392334,99960000,0.4224238440285534,0.42383819132470457,0.4184164564371637,0.42195236682891846,428988000,29.700333741190956,29.98363790696373,29.66547706982295,29.9344425201416,84672187,6.242286205291748,6.303429126739502,6.114285945892334,6.240714073181152,155078000
2014-02-19,66.63919141499144,68.65675250475515,66.58949472914864,67.64299774169922,62087100,16.99790821001248,17.06468361756619,16.6733964935599,16.767629623413086,313768000,31.112472486691793,31.555502360363107,31.104111627528106,31.354883193969727,29750400,17.631999969482422,17.726999282836914,17.30500030517578,17.368999481201172,83362000,0.42195232832136453,0.43138144993978933,0.4200665039976796,0.42760980129241943,450340000,29.79649784151013,29.89340627790681,29.60367297912276,29.723323822021484,84459392,6.166714191436768,6.232142925262451,6.113856792449951,6.117570877075195,160314000
2014-02-20,67.31503148886596,69.68044684567539,65.32728519763607,69.20338439941406,130928900,16.630962701615644,16.756088086313543,16.506462227277353,16.573549270629883,305858000,31.405040260523077,31.655811838764812,31.262937535388417,31.555503845214844,27526100,17.440000534057617,17.523000717163086,17.2189998626709,17.489999771118164,69856000,0.42855275221825323,0.44363932056607247,0.4278455925980225,0.4426964223384857,398088000,29.74310168636427,29.835807336889342,29.670915886071818,29.76708221435547,68287001,6.147857189178467,6.253857135772705,6.130856990814209,6.213571071624756,119651000
2014-02-21,69.26301278057896,69.53135515802607,68.0306047835607,68.16974639892578,70932400,16.624725185477416,16.68026722911539,16.36917179333646,16.389453887939453,278784800,31.714325618746358,32.05704752531254,31.647454684865327,31.74776268005371,38021300,17.621999740600586,17.707000732421875,17.337499618530273,17.33799934387207,84200000,0.441989304659363,0.4476467792241795,0.43656756873926006,0.43939629197120667,451052000,29.85854953495152,29.909475263097622,29.735686009637256,29.759170532226562,74771214,6.2671427726745605,6.2671427726745605,6.137856960296631,6.174714088439941,134834000
2014-02-24,68.31883434351052,71.00229624631494,68.12006275781387,70.3463363647461,76620300,16.3239315748608,16.53517635689785,16.301153166580406,16.461223602294922,288909600,31.50533676147461,31.747750580464515,31.379952612458506,31.50533676147461,32085100,17.25950050354004,17.649999618530273,17.164499282836914,17.589000701904297,72894000,0.43845334576476125,0.4490610778030909,0.43444598594824296,0.44576090574264526,403112000,29.797981363225556,30.163855238279872,29.791552227235634,29.9747371673584,67223027,6.2210001945495605,6.424142837524414,6.121428966522217,6.385714054107666,260435000
2014-02-25,70.5152941217601,70.56499081032035,69.02448445675333,69.42203521728516,52077000,16.518320411989205,16.524247895012557,16.25683792220558,16.289913177490234,231952000,31.438483824606372,31.639099853205472,31.221146073434017,31.37997055053711,30736500,17.649999618530273,18.054000854492188,17.57900047302246,17.916000366210938,74728000,0.44516887817186096,0.4470632176674418,0.43901228186817354,0.4437481164932251,242184000,30.05953343987583,30.27114592896564,29.923071421960213,30.159900665283203,57763704,6.4285712242126465,6.539856910705566,6.357142925262451,6.471857070922852,187005000
2014-02-26,69.75994979618493,70.78363779496885,68.42815600457571,68.83564758300781,55322700,16.338282087184183,16.381654209795506,16.088344543950747,16.1429500579834,276217200,31.413412988692745,31.547158093535472,31.08740630619969,31.321462631225586,41041800,17.993000030517578,18.237499237060547,17.85849952697754,17.989999771118164,72442000,0.4428009453227278,0.4494311192107265,0.4416169867080066,0.443037748336792,360884000,30.25878657587145,30.37942754567271,30.00564215974049,30.164106369018555,79585191,6.512856960296631,6.514286041259766,6.371428966522217,6.411285877227783,150101000
2014-02-27,68.91515178571959,69.58105247404528,68.44803783426343,68.51760864257812,41653700,16.136396232680525,16.49960085763736,16.10238443938759,16.4649658203125,301882000,31.304754056767777,31.67255241494755,31.12085328330997,31.647476196289062,33903400,17.861000061035156,18.029499053955078,17.774999618530273,18.006500244140625,62098000,0.4430378094000811,0.44753684146499706,0.43688121246385564,0.43806517124176025,388848000,30.120103274413452,30.264474882850987,30.08598682075947,30.14037322998047,50588912,6.397714138031006,6.487570762634277,6.397714138031006,6.4604291915893555,103047000
2014-02-28,69.04436416713033,69.45184818746178,66.96716548435589,68.0405502319336,66783700,16.50896477643951,16.623481726161387,16.291790846890546,16.42034912109375,371968800,31.74776957289288,32.1490048294933,31.61402448735941,32.02362060546875,41215000,18.030000686645508,18.293500900268555,17.854000091552734,18.104999542236328,77640000,0.4356972765064335,0.43995953397569476,0.42883029829823327,0.43522369861602783,321692000,30.168306518527952,30.263482728257827,29.819243784263456,30.052364349365234,92890878,6.473286151885986,6.4885711669921875,6.300000190734863,6.366143226623535,157514000
2014-03-03,66.54973896407311,67.63306453881094,66.10249912163573,66.99698638916016,56824100,16.33234928570508,16.557948596981692,16.313315348880305,16.467771530151367,238781200,31.697612023800865,31.873155028631835,31.33817471934587,31.580585479736328,29717500,17.937000274658203,18.04800033569336,17.724000930786133,17.98900032043457,55966000,0.42551514542172514,0.43309247493743896,0.42172646654996815,0.43309247493743896,375948000,29.832342776323777,29.859289868189357,29.471165796331725,29.731975555419922,84507572,6.302713871002197,6.367856979370117,6.258571147918701,6.365571022033691,135282000
2014-03-04,68.23932213516387,68.47784952613398,67.2056933307614,68.37846374511719,42013500,16.56886772214986,16.620040374822118,16.468080526426572,16.57635498046875,259140000,31.93167602279951,32.16572916753037,31.82300712471664,32.107215881347656,26802400,18.19499969482422,18.284000396728516,18.12299919128418,18.19499969482422,54088000,0.4352236057574341,0.44043301789603495,0.4345132249594887,0.4375915229320526,260344000,30.03629541957471,30.061018062054746,29.900329405108366,30.03407096862793,58928052,6.441713809967041,6.5,6.365571022033691,6.499713897705078,123879000
2014-03-05,69.26301404387202,71.52904334417553,69.19344323492058,71.1314926147461,74567700,16.56637144732677,16.685877622302108,16.510516133541127,16.611303329467773,200062800,31.973471888954773,31.990190426839035,31.705981660276702,31.8564453125,20520100,18.206499099731445,18.636499404907227,18.19499969482422,18.618499755859375,76966000,0.43711797544199527,0.44161703561284343,0.43522366403090457,0.44138023257255554,241472000,30.037530982935657,30.236042874191906,29.94754579138907,30.116886138916016,49597208,6.485570907592773,6.5262861251831055,6.455856800079346,6.478570938110352,108689000
2014-03-06,71.439596660239,71.44953751451486,69.81958621517823,70.40596771240234,46026500,16.62472178305726,16.6762077305231,16.478379443124748,16.561067581176758,185488800,31.881510736809552,31.965103397944553,31.67253386707301,31.88987159729004,23582200,18.702499389648438,18.76650047302246,18.44499969482422,18.607999801635742,58532000,0.4420906485964227,0.44445856627625613,0.43451331766651674,0.43522369861602783,290144000,30.216263679049646,30.31193588767199,30.125290267755954,30.150259017944336,50914126,6.499143123626709,6.5428571701049805,6.414143085479736,6.435856819152832,118090000
2014-03-07,70.64449354806409,70.74387932997016,69.04435743663439,69.3723373413086,38927000,16.571679416129278,16.59945043509736,16.41441529359369,16.5513973236084,220729600,31.998531619623314,32.065405736714865,31.505346166640056,31.680889129638672,26591600,18.729000091552734,18.749500274658203,18.476499557495117,18.60300064086914,45596000,0.4371179977209969,0.43782837865026414,0.4314350067424683,0.4347500801086426,268452000,30.328003869434284,30.332700773447286,29.948285400104183,30.03110122680664,60831159,6.486713886260986,6.493429183959961,6.364428997039795,6.405285835266113,115738000
2014-03-10,70.33638675777162,71.7079363094081,70.07798524505232,71.58866882324219,59871600,16.486493615913943,16.64157303897796,16.485868705547098,16.566373825073242,178584000,31.756129149912585,31.772844494785584,31.530433729316204,31.614023208618164,19006600,18.63450050354004,18.636499404907227,18.350000381469727,18.526500701904297,42116000,0.4333293453603412,0.4352236850909,0.42646236736554105,0.42835670709609985,300888000,30.053349476813533,30.101556636674214,29.766584650395977,29.95149803161621,48766105,6.406713962554932,6.411142826080322,6.17285680770874,6.284999847412109,154392000
2014-03-11,72.05579862838503,72.14524356632074,69.53136008376224,69.67050170898438,59408300,16.707724753832288,16.810381703434317,16.61848254773782,16.727693557739258,279224400,31.65582821935408,31.95675554445513,31.530443959718827,31.78121566772461,25216400,18.54949951171875,18.639999389648438,18.36400032043457,18.44099998474121,44922000,0.43048777349080963,0.4364075950719667,0.42906704002268503,0.4326189160346985,297220000,30.00588694018742,30.01948543446283,29.582412070706997,29.66522979736328,68776830,6.323429107666016,6.381143093109131,6.223570823669434,6.249713897705078,104482000
2014-03-12,69.43197723448624,70.91284607005493,68.57724573895392,70.44572448730469,46340500,16.67839756693588,16.767013215361796,16.600077111468867,16.74392318725586,199326400,31.59729964909815,32.12392221339101,31.58894197799103,31.990177154541016,30494100,18.31999969482422,18.558000564575195,18.180500030517578,18.531999588012695,44332000,0.4304878012700345,0.4364076232331956,0.4288302646696949,0.43380290269851685,239428000,29.576481978330992,29.8595400525801,29.27463628575856,29.845943450927734,78866507,6.195428848266602,6.278571128845215,6.138286113739014,6.236856937408447,121345000
2014-03-13,70.8532139556835,70.91284391502238,67.73245303944933,68.40828704833984,57091000,16.769818685884896,16.83908875315434,16.51145573290534,16.55794906616211,257742800,32.11556490111821,32.140644294677365,31.463558065793855,31.672534942626953,32169700,18.83099937438965,19.155500411987305,18.40399932861328,18.57550048828125,136580000,0.43475012389769996,0.4364076889755455,0.41793789586549507,0.42006903886795044,385172000,29.8620084737529,29.925048463447627,29.288723008142934,29.3950252532959,94175675,6.281570911407471,6.2897138595581055,6.1182861328125,6.14371395111084,113904000
2014-03-14,68.07036314143765,69.00460623584735,67.04667511210769,67.30508422851562,48227000,16.499920024339936,16.565447331905084,16.319254161726757,16.37198829650879,237199200,31.471919098821353,31.881511993965066,31.35488936861762,31.513713836669922,27195600,18.639999389648438,18.928499221801758,18.577499389648438,18.687000274658203,88044000,0.4158066767460106,0.42575192357833136,0.4158066767460106,0.42196324467658997,460048000,29.22024658565703,29.43977243623446,28.986383912554,28.993059158325195,92099924,6.110428810119629,6.214142799377441,6.0428571701049805,6.064143180847168,149891000
