Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG,NVDA,NVDA,NVDA,NVDA,NVDA,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,39.17652130126953,39.4151968410114,38.88670355789202,39.17652130126953,29719600,24.173264920851643,24.49471723257199,24.053551191220834,24.341751098632812,195826400,24.497143170797198,24.922059379315137,24.415426985232894,24.80518341064453,44714427,0.4666951366961926,0.4750932414603252,0.4654954074441737,0.47365355491638184,155260000,4.7071428298950195,4.736999988555908,4.567999839782715,4.631999969482422,198849000,75.95177895368944,76.72699874286471,75.56416905910181,75.81263732910156,25918600,14.596500396728516,14.795499801635742,14.324999809265137,14.66349983215332,110774000
2015-01-15,39.398160903694205,39.53454557626936,38.70771166971975,38.76737976074219,32750800,24.386086218443666,24.39938717877788,23.645636776033786,23.681106567382812,240056000,25.03794930127224,25.04339755275993,24.651165122117888,24.85074806213379,54316718,0.4770127254215444,0.47989206937104695,0.47005427988946713,0.4702942371368408,188932000,4.654714107513428,4.6785712242126465,4.584428787231445,4.625143051147461,116690000,75.93190610799319,76.10086271460418,73.08942844468505,73.59630584716797,34134000,14.699999809265137,14.800000190734863,14.340999603271484,14.34749984741211,88384000
2015-01-16,38.622466295696704,39.44929681842669,38.50312688105879,39.41520309448242,35695300,23.72766615981325,23.84959729078428,23.321969878262774,23.497106552124023,314053200,24.762590276412936,25.167698769302934,24.7620939476118,25.162250518798828,45965854,0.4695743878021576,0.479412177153921,0.4681347015445058,0.47893229126930237,181512000,4.685713768005371,4.824999809265137,4.638143062591553,4.819142818450928,196966000,73.58636846264514,74.85852487323916,73.38758928433337,74.7193832397461,21791500,14.314000129699707,14.53950023651123,14.262499809265137,14.536999702453613,69564000
2015-01-20,39.46634373649462,39.7646873837232,38.84408858884612,39.543060302734375,36161900,23.907229956551088,24.157742637400762,23.610163917244932,24.102319717407227,199599600,25.306864727336148,25.38114924355188,25.060035843029194,25.10381507873535,44640224,0.48229155533640417,0.4849309421912557,0.47437333756425354,0.48037201166152954,140308000,4.857142925262451,5.0,4.771429061889648,4.9828572273254395,405510000,75.25606989538912,75.84245136562846,74.36158261797765,75.77288055419922,22821600,14.629500389099121,14.668000221252441,14.319499969482422,14.472000122070312,61502000
2015-01-21,39.15948165545275,39.32996329327436,38.76737616462978,39.142433166503906,39081100,24.153310983755834,24.621080624373143,24.00256055420087,24.286327362060547,194303600,25.12114944852152,25.716925948843276,25.06914858067636,25.655515670776367,45374234,0.4777326514017738,0.4882902858524398,0.47437339237500675,0.487090528011322,144780000,5.923429012298584,5.923999786376953,5.741000175476074,5.846857070922852,669025000,75.69338051974273,76.82639527084187,75.38527469609286,76.26982116699219,25096700,14.482000350952148,15.300000190734863,14.36299991607666,14.862500190734863,201302000
2015-01-22,39.53454347016011,40.18236981746391,39.278822629163,40.17384719848633,35898000,24.4437260551952,24.933664483967743,24.324012340403172,24.91814613342285,215185600,25.825874201777975,26.561308452008877,25.73772279724239,26.46523094177246,53538588,0.48805019452944787,0.4969282404545677,0.48301134998350703,0.49548855423927307,159712000,5.857142925262451,6.137429237365723,5.7828569412231445,6.120571136474609,333193000,76.6971777350379,77.27362589596257,76.2101820872598,77.17424011230469,19519500,15.0,15.612500190734863,15.0,15.515999794006348,107252000
2015-01-23,40.369894315149764,40.395465420179136,39.892546427380616,40.216461181640625,26211600,24.895972028166835,25.21742423193683,24.725268516966384,25.046722412109375,185859200,26.524663354396445,26.85053164829762,26.396394555898333,26.74058723449707,45634948,0.4959685943406892,0.49788819573792387,0.4918895200320311,0.4969284236431122,120416000,6.0988569259643555,6.274285793304443,6.0881428718566895,6.249429225921631,267841000,77.17424433124417,77.71093669151557,76.56798116034403,77.35314178466797,16746500,15.404000282287598,15.846500396728516,15.38599967956543,15.619500160217285,89928000
2015-01-26,40.06303347236706,40.17384702860842,39.415207127802645,40.071556091308594,42525500,25.215208636250004,25.35265807271684,25.006819628451208,25.073326110839844,222460000,26.670263445243858,26.693539751571716,26.231480349241778,26.505842208862305,30874534,0.49476870894432073,0.49716816689000726,0.4916494078941692,0.4947687089443207,133240000,6.257143020629883,6.389856815338135,6.195713996887207,6.379428863525391,212688000,77.50222414581015,77.989219819496,76.81644931158442,77.02516174316406,19260800,15.590999603271484,15.649999618530273,15.37600040435791,15.482999801635742,63394000
2015-01-27,36.610788423772455,36.82388963316384,35.89476823015076,36.363590240478516,169164000,24.922577258846545,24.935879909246182,24.171042629136025,24.1954288482666,382274800,26.2463360779983,26.282490412306142,25.662941328538395,25.68473243713379,38080263,0.48709050741597176,0.48757042197364747,0.4700543415248867,0.471014142036438,357948000,6.308713912963867,6.533999919891357,6.304999828338623,6.488142967224121,246127000,76.23999893403085,76.40895552865817,75.16661424584059,75.3156967163086,20110000,15.3149995803833,15.51200008392334,15.131500244140625,15.337499618530273,58406000
2015-01-28,36.43177986970034,36.47439945619326,35.084978825195265,35.11054992675781,84507100,26.077589431824446,26.186219563325192,25.563264846801758,25.563264846801758,585908400,25.890259156793583,25.900659329911175,25.257339477539062,25.257339477539062,33676205,0.47677288125518513,0.47869245387806997,0.4630959441945078,0.46333590149879456,272728000,6.474143028259277,6.482142925262451,6.308143138885498,6.320857048034668,245329000,76.42884041851755,77.16430436543375,75.53435314110608,75.77288055419922,53306400,15.490500450134277,15.575499534606934,15.1899995803833,15.195500373840332,61276000
2015-01-29,34.888940184687556,35.9033010592918,34.7696039937538,35.80953598022461,63585300,25.787169872967347,26.423425448587736,25.61868376359483,26.359134674072266,337745600,25.30686489880638,25.31132049218927,24.82152726551159,25.29002571105957,83727244,0.46357570210183496,0.47725260593554225,0.4614161729046432,0.474613219499588,235340000,6.320428848266602,6.392714023590088,6.25,6.340000152587891,151277000,76.37914676623022,77.54197648173356,73.75532237002521,77.52210235595703,61293500,15.236499786376953,15.640000343322754,14.966500282287598,15.58899974822998,173132000
2015-01-30,35.417428134275745,35.443002496156396,34.394541454061915,34.437164306640625,78004900,26.248295420011285,26.603001772030364,25.904672637239905,25.973398208618164,334982000,25.547551332435358,26.73662641032565,25.53071214525301,26.47167205810547,112127002,0.47125409332746454,0.4767728535713856,0.45997664415307027,0.4606964588165283,298200000,6.313285827636719,6.398428916931152,6.265571117401123,6.311429023742676,132153000,77.52209921207485,77.68112254243816,75.28588481172653,75.44490814208984,42649500,17.31599998474121,17.975000381469727,17.03700065612793,17.726499557495117,477122000
2015-02-02,34.5991091921538,35.26398386160902,34.2922429595849,35.1872673034668,50352500,26.170698395403257,26.418991946089463,25.73396560037746,26.299278259277344,250956400,26.333499006636576,26.396394478005192,25.680769763096613,26.17254638671875,56996054,0.46357571074566534,0.4726936563394145,0.4544577651519162,0.4707740843296051,259604000,6.284286022186279,6.3428568840026855,6.195570945739746,6.301000118255615,129906000,75.6436810504456,75.67349602974973,73.29813996495504,74.5305404663086,41955300,17.502500534057617,18.25,17.500499725341797,18.223499298095703,204638000
2015-02-03,35.48560776830201,35.74132852218097,34.991211492692315,35.46003341674805,52082400,26.27046828599304,26.401265586274963,26.07316279451361,26.303722381591797,207662800,26.148773823473352,26.416204133332432,25.914029229887618,26.21018409729004,40773638,0.47413332561489274,0.4830113428042589,0.4717338676942629,0.48253142833709717,183468000,6.331999778747559,6.546713829040527,6.2729997634887695,6.527429103851318,164402000,74.7293140061584,75.11692387322762,73.40746108376884,74.93802642822266,26957700,18.01449966430664,18.391000747680664,18.010499954223633,18.177499771118164,124252000
2015-02-04,35.7498662786994,35.980016030161046,35.25547304537478,35.66462707519531,41614800,26.27046617349994,26.7160669593945,26.228344209703778,26.50545883178711,280598800,26.21018333021227,26.380151323121154,25.81547689109451,25.889266967773438,33273101,0.4810918235486099,0.48924996944756954,0.47965210867850505,0.483731210231781,181516000,6.504143238067627,6.517428874969482,6.388999938964844,6.41014289855957,124509000,74.62992597378923,75.88220817833964,74.55042189016447,75.16661834716797,20277400,17.91900062561035,18.375,17.911500930786133,18.237499237060547,83398000
2015-02-05,35.98855940940004,36.34656814028363,35.68169292483195,36.18461227416992,36548200,26.71243751799283,26.7591779894096,26.541062015640957,26.69463348388672,168984800,25.940276010957792,26.173535390492876,25.856083870777518,26.127971649169922,36995292,0.48421108857470724,0.4918893775239015,0.4837312312701293,0.49164944887161255,140448000,6.454143047332764,6.513856887817383,6.366570949554443,6.413000106811523,142485000,75.24612956534052,75.51447954175676,74.7491930280584,75.14674377441406,15062600,18.299999237060547,18.940000534057617,18.295000076293945,18.694499969482422,144952000
2015-02-06,36.38064334739546,36.47440841170149,35.92886976664841,36.15049362182617,34616600,26.712447362487318,26.763638436784344,26.363017805912374,26.469850540161133,174826400,26.130947142502787,26.604397513315075,26.070031299927916,26.297348022460938,35270570,0.49116961765979067,0.49692836395214346,0.48733047253409023,0.48949000239372253,210524000,6.425000190734863,6.442856788635254,6.31757116317749,6.3480000495910645,88984000,75.21630297604253,75.23617709810016,73.7950643954901,74.01371765136719,21211000,18.743499755859375,18.79949951171875,18.550500869750977,18.714000701904297,77848000
2015-02-09,36.00558813584729,36.431790629989266,35.98001377506523,36.10787582397461,31381100,26.385265569984796,26.672374929427423,26.358556972294487,26.645668029785156,155559200,26.148772802457223,26.346870513304594,26.05071565746596,26.14035415649414,25355423,0.4866107262544198,0.49044981448650987,0.4834914241601398,0.48901018500328064,273944000,6.319857120513916,6.378571033477783,6.263713836669922,6.329570770263672,81732000,73.59629973798953,74.37151947587766,72.99996986332235,73.9839096069336,16194300,18.549999237060547,18.720500946044922,18.360000610351562,18.527999877929688,54492000
2015-02-10,36.43178600886089,36.45735711473245,35.95443810537016,36.31244659423828,29670700,26.745820225879587,27.186502714338417,26.743595783113893,27.157567977905273,248034000,26.213154817838156,26.629159842581977,26.09528808513657,26.591520309448242,34997823,0.4894898706895137,0.5029268464102535,0.4873303414109335,0.5026869177818298,226204000,6.3460001945495605,6.515714168548584,6.310142993927002,6.485000133514404,154189000,74.3913959330059,74.87839160211882,74.04354188363952,74.72931671142578,15811300,18.559499740600586,18.71500015258789,18.425500869750977,18.649999618530273,45744000
2015-02-11,36.355069600218116,36.355069600218116,35.98000937022295,36.12491989135742,38262500,27.32449755203773,27.80301602590847,27.26440532417871,27.794113159179688,294247200,26.510297877140058,26.666300456660085,26.415112623824168,26.543479919433594,27555446,0.5038866795475593,0.5038866795475593,0.4959684617685787,0.49932774901390076,320832000,6.482999801635742,6.614142894744873,6.455714225769043,6.498428821563721,139531000,74.62993124073998,76.27976431044924,74.57030127815062,76.0412368774414,20877400,18.561500549316406,18.854999542236328,18.55500030517578,18.756999969482422,55730000
2015-02-12,36.36359485514241,36.73012924194336,36.23573281261489,36.73012924194336,33268800,28.05674975412918,28.372795669606173,27.947692577307883,28.145776748657227,297898000,26.606876807046007,26.981773715285748,26.479252085808856,26.888172149658203,32404724,0.5278812839081928,0.5398785741136443,0.5247619827340162,0.5350796580314636,676904000,6.505856990814209,6.560713768005371,6.445143222808838,6.52471399307251,84644000,76.38909207617267,76.39903293096582,75.42503389280192,75.76295471191406,17235000,18.7549991607666,18.925500869750977,18.657499313354492,18.85849952697754,55822000
2015-02-13,36.977331439688896,37.3950080871582,36.781278671250845,37.3950080871582,40264900,28.32827461584955,28.32827461584955,27.965491694253423,28.283761978149414,217088800,26.90897120847479,27.233848735255375,26.898074706920564,27.18927764892578,38006060,0.5338797616254677,0.5360392904633586,0.5257216178479827,0.535319447517395,310084000,6.5428571701049805,6.663000106811523,6.542285919189453,6.658570766448975,129689000,75.99153742648109,76.01141913505559,75.03742014645739,75.27594757080078,18621900,18.920499801635742,19.149999618530273,18.850500106811523,19.09149932861328,69502000
2015-02-17,37.746992844151734,37.772745941172786,37.07738284832455,37.41218948364258,33695700,28.37501959221719,28.684388774580885,28.248156679210652,28.450693130493164,252609600,27.08131607291279,27.23830754031224,26.797046565642624,26.88371467590332,32336537,0.534360076062135,0.5396389092155536,0.5310008446043324,0.5369994640350342,203340000,6.651570796966553,6.737143039703369,6.594429016113281,6.713714122772217,111706000,74.83864530154133,76.43878155293758,74.61999201263257,75.13680267333984,25254400,18.88599967956543,18.999500274658203,18.633499145507812,18.771499633789062,73464000
2015-02-18,37.45511180870056,37.51520455066778,37.24907721137805,37.3692626953125,27111700,28.406176606134583,28.662128554300637,28.36611454730817,28.648775100708008,179566800,26.812402604819248,27.014955939501238,26.61975122089044,26.72821044921875,29061570,0.53627928511774,0.5372391139690036,0.5298007550134254,0.5307605266571045,170948000,6.7022857666015625,6.807000160217285,6.6645708084106445,6.786571025848389,103166000,75.47471898066269,76.4288361625547,74.98771574512718,76.23999786376953,22426400,18.68899917602539,18.836999893188477,18.642499923706055,18.668500900268555,53012000
2015-02-19,37.06879527365853,37.36925895340826,36.957193074833555,37.343505859375,27603400,28.59536271730327,28.717775056061367,28.561979077686342,28.588685989379883,149449600,26.645996514598256,26.897083963585036,26.64451131688879,26.88519859313965,19782163,0.5374792879268846,0.5384390600086811,0.529800996857292,0.5322004556655884,169432000,6.785714149475098,6.871428966522217,6.757429122924805,6.78000020980835,104321000,76.51827618799354,79.35081257491532,76.47852036013249,78.93338775634766,45851200,18.67449951171875,19.0939998626709,18.671499252319336,18.950000762939453,59076000
2015-02-20,37.352086623970045,37.66972337815486,37.16322515572878,37.65255355834961,29721100,28.62651465154113,28.82237434387207,28.499653457078956,28.82237434387207,195793600,26.898073716536278,26.928779799149154,26.535060342066853,26.691062927246094,28887092,0.5317206470715894,0.536279579180802,0.5278815011841346,0.5360396504402161,157752000,6.795000076293945,6.837429046630859,6.763713836669922,6.8314290046691895,94220000,79.06260736073129,79.84776042927982,78.7147457130314,79.41046142578125,36931700,18.930999755859375,19.184999465942383,18.79199981689453,19.183000564575195,65160000
2015-02-23,37.51519937605746,37.93584851180635,37.47227646268836,37.901512145996094,32518800,28.938116476690762,29.601364135742188,28.857992347697483,29.601364135742188,283896400,26.54744605715267,26.566711953100413,26.218605439661957,26.342416763305664,29157834,0.5357996527738061,0.5357996527738061,0.5290811340331336,0.5317205786705017,125008000,6.829999923706055,6.8314290046691895,6.714285850524902,6.740571022033691,90314000,79.47009715354721,79.69869131725955,77.89977573715939,78.3569564819336,24139100,19.172000885009766,19.226999282836914,18.899999618530273,19.006999969482422,43540000
2015-02-24,37.901492649763924,38.03026132363362,37.70404145517835,37.84998321533203,25271700,29.588010876682656,29.734905680161766,29.194066956842338,29.41663360595703,276912400,26.247823889478106,26.58409427814629,26.16115766967415,26.549427032470703,20101036,0.5337676792627676,0.5373806953430176,0.5289502862038642,0.5373806953430176,149356000,6.73728609085083,6.808428764343262,6.735570907592773,6.783999919891357,60753000,78.0190341487628,78.99303307068004,77.62148341364045,77.9693374633789,18897100,18.9325008392334,19.02400016784668,18.808000564575195,18.929500579833984,38416000
2015-02-25,37.72981670140402,37.85000216711619,37.60104468825051,37.764156341552734,29759800,29.280860933730825,29.289765499417644,28.521908023525217,28.664350509643555,298846800,26.540016447760518,27.05110634565396,26.517482739068477,26.934724807739258,36519991,0.5352129697399455,0.537621724230576,0.53087733799812,0.5332860350608826,123820000,6.78071403503418,6.879428863525391,6.78071403503418,6.833285808563232,68544000,78.01903723865775,79.70861845153051,78.01903723865775,79.07254028320312,25593800,18.863500595092773,19.392499923706055,18.82699966430664,19.26849937438965,63490000
2015-02-26,37.76415272577842,37.97018399732733,37.67830363362637,37.82424545288086,28957300,28.66434743367123,29.127286312902026,28.179153934805036,29.027132034301758,365150000,26.902037048317254,27.54238456986234,26.817350471023477,27.50969696044922,46230579,0.5337680395248368,0.5378628206458559,0.5303958161652677,0.5347315073013306,152864000,6.862570762634277,6.949999809265137,6.8429999351501465,6.900428771972656,108528000,79.390576424855,80.87145272738182,79.23156067999182,79.9173355102539,31111900,19.203500747680664,19.4685001373291,19.163999557495117,19.239999771118164,53742000
2015-02-27,37.88432935795532,37.94442207106412,37.48084690581862,37.64395523071289,33807700,28.93366299411255,29.060527608136557,28.54194693309501,28.590911865234375,248059200,27.448290186214756,27.966807958324857,27.38192609465695,27.65431022644043,48203982,0.5332861905547859,0.5344905681512698,0.529432262645076,0.5313592553138733,157492000,6.908143043518066,6.942856788635254,6.781857013702393,6.78442907333374,115164000,80.18569017175622,80.73232346544675,78.13831380384393,78.48616790771484,30739200,19.200000762939453,19.29949951171875,18.989500045776367,19.007999420166016,50646000
2015-03-02,37.48943065023445,37.93583600669916,37.38641503714484,37.66971206665039,31924000,28.76672489480549,28.995968156128647,28.555287363966123,28.73111343383789,192386800,27.759797603460168,28.33526817228248,27.671644295442846,28.295154571533203,42592618,0.5299139371034088,0.5472565811010054,0.529191322151186,0.5443661212921143,301512000,6.771429061889648,6.860713958740234,6.723429203033447,6.860713958740234,101871000,78.51597064266385,79.37070206893013,78.03890824416538,79.2613754272461,21662500,19.042499542236328,19.295000076293945,18.974000930786133,19.283000946044922,42784000
2015-03-03,37.395010571124814,37.62679821240051,36.99152801688845,37.15463638305664,31748600,28.702192515306365,28.826829277853392,28.50855724854495,28.791217803955078,151265200,28.251077297332007,28.49572573848615,28.05644630020773,28.409059524536133,34095352,0.5402714365379769,0.5429209868768813,0.5325635806438558,0.5342496633529663,160344000,6.834428787231445,6.845714092254639,6.75071382522583,6.781570911407471,74263000,79.12222265151777,79.2116675733845,78.03889724102456,79.1122817993164,18635000,19.197500228881836,19.30500030517578,19.079999923706055,19.230499267578125,38930000
2015-03-04,36.92284454197198,37.09453943540312,36.81124564482829,36.96577072143555,25748700,28.73335523130956,28.835733986206975,28.559753519876992,28.608715057373047,126665200,28.32139879205531,28.58090487678533,28.1302364262096,28.39568519592285,37536775,0.5323226347499076,0.5414756617697817,0.530154789892092,0.5402713418006897,226840000,6.752999782562256,6.792571067810059,6.6182861328125,6.710999965667725,174538000,78.81413210562619,80.65279564312216,78.36688470505737,80.40432739257812,28126700,19.285499572753906,19.395000457763672,19.109500885009766,19.13599967956543,45182000
2015-03-05,36.9743502501989,37.12029204102703,36.75973247383378,37.008689880371094,23193500,28.617612649133473,28.655448562033296,27.989974931075338,28.1346435546875,226068400,28.477399993811385,28.62052644793983,28.397667232335174,28.492753982543945,27792094,0.5402714347250392,0.5515923085498702,0.5388262045712555,0.5506288409233093,323056000,6.742856979370117,6.746428966522217,6.642000198364258,6.680714130401611,112448000,80.73231456944468,81.48765265957529,80.55341710964534,80.71243286132812,27825700,19.280500411987305,19.42099952697754,19.194499969482422,19.39150047302246,53870000
2015-03-06,36.91425864655696,37.008690994970834,36.184559494861965,36.364837646484375,36248800,28.577544441281503,28.7934342723596,28.101253845178082,28.176925659179688,291368400,28.470467680117018,28.559611748788523,28.06833144938727,28.1141414642334,33182854,0.5474973817142892,0.5501469313360503,0.5426799874413399,0.5431617498397827,257392000,6.664286136627197,6.69257116317749,6.484428882598877,6.487429141998291,128884000,80.40433712177196,80.83170286772635,79.3408931840692,79.51979064941406,24488600,19.275999069213867,19.350000381469727,18.944000244140625,19.004499435424805,52540000
2015-03-09,36.21890104641315,37.02586612147543,36.21890104641315,36.785491943359375,32108000,28.479623696005753,28.837957778090015,27.83418017642311,28.297119140625,354114000,28.07328338762991,28.24216211543757,27.90861777176819,28.171838760375977,21242161,0.5434026041985522,0.548701760888214,0.5421982269122277,0.5446069240570068,222388000,6.499000072479248,6.509285926818848,6.2828569412231445,6.366143226623535,189707000,79.19180499695854,79.42039913502542,78.14823526048082,78.95327758789062,18925100,18.920000076293945,18.96649932861328,18.763999938964844,18.92799949645996,46228000
2015-03-10,36.356268861774964,36.66531914399262,36.08155822753906,36.08155822753906,39159700,28.13464212997099,28.314920515992558,27.553743221625673,27.71176528930664,275426400,27.944025368201373,27.973738792464747,27.472554688965197,27.486421585083008,35846146,0.5470157921746256,0.5576141088665123,0.5460523245011507,0.5540010333061218,527212000,6.301570892333984,6.335143089294434,6.198286056518555,6.215143203735352,179473000,78.01904372552913,78.77438945671462,77.07486724853516,77.07486724853516,23067100,18.872499465942383,18.888500213623047,18.458999633789062,18.475500106811523,62420000
2015-03-11,36.321913213719085,36.37341938354996,35.91843075107143,36.03861618041992,32215300,27.76518760312618,27.769638188666633,27.177611824964035,27.206544876098633,275756000,27.49286149789746,27.641434317464956,27.271983795160022,27.29674530029297,36415706,0.5540009683438795,0.5612270611894397,0.5496653356076957,0.551110565662384,262120000,6.223999977111816,6.394000053405762,6.223999977111816,6.288428783416748,163632000,77.32332833571044,77.94946564375432,76.78663596482292,77.09473419189453,20215700,18.530500411987305,18.667499542236328,18.312999725341797,18.318500518798828,49902000
2015-03-12,35.48061623382947,35.755326755581,35.07713372227853,35.2144889831543,59992500,27.22212518990764,27.798573670384616,27.07077980681414,27.69841766357422,193450800,27.412136781753077,27.553774252041944,27.26108611326359,27.511184692382812,27792094,0.5458113053909727,0.5499060848246762,0.5356947543367302,0.5460521578788757,406972000,6.334713935852051,6.458285808563232,6.334000110626221,6.404571056365967,146545000,77.62147946754509,78.56566336329173,77.43264875451513,78.44639587402344,16093300,18.44099998474121,18.774999618530273,18.375999450683594,18.711999893188477,56200000
2015-03-13,34.93978354909624,35.600806861691986,34.86252099892769,35.52354431152344,58007700,27.687289634604028,27.90985626880816,27.282218428274447,27.507009506225586,207309200,27.41164384299826,27.654312674841222,26.9520603442075,27.1055850982666,34071287,0.5434028175648742,0.5482202137459758,0.535935813284642,0.5467749834060669,359288000,6.390714168548584,6.40571403503418,6.236713886260986,6.262856960296631,101612000,78.1184335827888,78.89365348123728,77.20407204013935,77.57180786132812,18557300,18.576000213623047,18.699499130249023,18.333999633789062,18.52899932861328,52234000
2015-03-16,35.60079609746007,35.7467346065369,35.43768449930688,35.67805862426758,35273500,27.571550001661393,27.809696197509766,27.346758956585212,27.809696197509766,143497200,27.285355669423186,27.577549400389806,27.040210884283816,27.46166229248047,32819860,0.5511103019527888,0.5566503095595794,0.5474972285449454,0.5532780885696411,236956000,6.154714107513428,6.154714107513428,5.961999893188477,6.028142929077148,267960000,77.48234815398838,77.6413714941508,76.88602579367975,77.5916748046875,19305400,18.518999099731445,18.69700050354004,18.336000442504883,18.667499542236328,47082000
2015-03-17,35.51495880323603,35.909858112764354,35.326097333261586,35.798255920410156,31673400,28.021132709844032,28.3371768453286,27.96549106494682,28.274858474731445,204092400,27.322995026039,27.426500432919156,27.13926052060506,27.279909133911133,36110871,0.5520741218146942,0.5602636835349389,0.548220193526376,0.5600228309631348,299900000,5.971285820007324,6.06942892074585,5.93842887878418,5.978857040405273,184282000,77.87989854423364,79.29119655940809,77.8600168354846,78.87377166748047,22170000,18.555500030517578,18.725000381469727,18.48200035095215,18.59600067138672,40740000
