Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,GOOG,GOOG,GOOG,GOOG,GOOG,NVDA,NVDA,NVDA,NVDA,NVDA,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-14,16.69422626898022,16.958184820332526,16.6768560847931,16.94763946533203,332561600,28.814998868561577,29.76913918252114,28.73203152169614,29.686168670654297,41623300,28.149877983045506,28.47270009611612,27.90596646864842,28.43311882019043,99676216,0.36396336907740595,0.374099650374566,0.3623132552073981,0.3733924627304077,241828000,4.877714157104492,4.880000114440918,4.750999927520752,4.828000068664551,197400000,56.11407414130855,57.425986325916455,55.75627921981094,57.386234283447266,37503600,19.60650062561035,19.931499481201172,19.56450080871582,19.87700080871582,46802000
2014-01-15,17.16881144663734,17.376008173493425,17.11111838937044,17.287918090820312,391638800,29.785732554188368,30.524152684180553,29.744245716772,30.49925994873047,44812600,28.521927148164824,28.571649065151206,28.294343339764783,28.4138240814209,78300393,0.37504270661482064,0.3788143569064884,0.37339262015006386,0.3773999810218811,175044000,4.785714149475098,4.836713790893555,4.558143138885498,4.719714164733887,404320000,57.62476222781699,58.2111475119784,56.919113232513006,57.24708938598633,33663400,19.94700050354004,19.965499877929688,19.62649917602539,19.793500900268555,53566000
2014-01-16,17.211601993737542,17.272086228123992,17.11172423983902,17.19144058227539,229278000,30.44118455363346,30.69838840671188,30.125906086635933,30.60712242126465,38018700,28.425700994394628,28.64413305233963,28.398490048812718,28.601831436157227,67608467,0.37739981756301694,0.37928564189206526,0.37574973181294286,0.37857845425605774,220652000,4.691571235656738,4.769570827484131,4.60028600692749,4.738286018371582,211358000,56.909170421092576,57.66451607877607,56.48180848825243,56.839599609375,34541800,19.68400001525879,19.964500427246094,19.470500946044922,19.790000915527344,52024000
2014-01-17,17.10551937483155,17.123818863360494,16.746336212233626,16.770219802856445,426739600,30.557338385585137,30.557338385585137,29.99315162494162,30.183979034423828,46267500,28.617416538508817,28.71092338018211,28.304488769961687,28.461076736450195,108457005,0.3785785347781034,0.3830573720248373,0.3745711747895992,0.376928448677063,340400000,4.743856906890869,4.783143043518066,4.689143180847168,4.71485710144043,164171000,56.9489244626233,57.46573889864444,55.72646107776216,55.95505142211914,40849200,19.71299934387207,20.17449951171875,19.683000564575195,19.980499267578125,90102000
2014-01-21,16.780149212474637,17.061787793604,16.76246925566749,17.030771255493164,328526800,30.549036048967015,30.549036048967015,29.91847612734551,30.00973892211914,31567300,28.718343449480088,28.794287447554606,28.480122648216188,28.786867141723633,79492846,0.37739991064770845,0.38070011106275764,0.3743354769707002,0.3783428370952606,246076000,4.746142864227295,4.749570846557617,4.574999809265137,4.695857048034668,252203000,56.25321102783286,58.22108293023811,56.1538252430476,58.15150833129883,48669200,20.149999618530273,20.389999389648438,20.079999923706055,20.352500915527344,62442000
2014-01-22,17.087842026265076,17.285732297998585,16.991688113614668,17.10645294189453,379985200,30.08442179821028,30.134204112223426,29.661283206604978,29.810626983642578,21904300,28.858850261004257,28.890514903594738,28.66713662087269,28.81951904296875,63091600,0.37905003116060754,0.37952148034170213,0.3733925566847042,0.37787139415740967,337940000,4.7071428298950195,4.777713775634766,4.67642879486084,4.767570972442627,483420000,58.48942471079812,58.94660917359092,56.75014695552499,57.15763473510742,61352900,20.399999618530273,20.402999877929688,20.100000381469727,20.226999282836914,41210000
2014-01-23,17.05775417314525,17.261228540424295,16.898634577452533,17.25130271911621,403239200,29.943363761174886,29.976551956224796,29.470443059215388,29.918474197387695,43954000,28.695338967238918,28.756934895730428,28.55606757031938,28.697813034057617,78256228,0.37669274437222156,0.3807001044269314,0.37362828264770637,0.37645700573921204,185028000,5.534286022186279,5.651856899261475,5.392714023590088,5.55314302444458,912800000,56.02462234940695,56.33272435748775,55.348788377137595,56.28303146362305,47951800,20.049999237060547,20.308500289916992,19.88949966430664,19.993499755859375,60508000
2014-01-24,17.18368273295165,17.233931371685113,16.896771520255896,16.937715530395508,429354800,31.071731706490578,31.15469901478564,30.30841917717629,30.540733337402344,76395500,28.472945507738437,28.535778460754816,27.780053451291753,27.80058479309082,156283602,0.37339239312886957,0.3748067681535421,0.3667920231819153,0.3667920231819153,246696000,5.481142997741699,5.5814290046691895,5.4768571853637695,5.5154290199279785,354669000,55.805979164576236,56.07432158003503,54.06670114348842,54.11639404296875,55200700,19.908000946044922,20.010000228881836,19.363500595092773,19.3799991607666,89168000
2014-01-27,17.061786253152377,17.208498573321208,16.92779097750279,17.075122833251953,554878800,30.59051570778653,30.607109804209284,29.852095824475477,29.893579483032227,44420800,27.85674227240359,27.86663664468728,26.772502446568886,27.24152183532715,174796734,0.36679226181406627,0.3719782601103176,0.3623134233893133,0.36443498730659485,233812000,5.534142971038818,5.5928568840026855,5.2937140464782715,5.44614315032959,325269000,54.394671439398344,54.603383869473355,51.53231600078101,53.221900939941406,73924100,19.524999618530273,19.704999923706055,19.024499893188477,19.31399917602539,78736000
2014-01-28,15.780462051904548,15.974010696233847,15.572953971882615,15.710363388061523,1065523200,29.968252534643028,30.192268097821472,29.661269651028302,30.09270668029785,36205500,27.466383534964237,27.84808122735747,27.45698359774853,27.78030014038086,88739375,0.36372775482949954,0.3682065927062349,0.3623133790577041,0.36797085404396057,167996000,5.447429180145264,5.820143222808838,5.439428806304932,5.810999870300293,435904000,53.68902162189383,54.941299973524686,53.6691437063029,54.80215835571289,48191200,19.3700008392334,19.73699951171875,19.356000900268555,19.721500396728516,57890000
2014-01-29,15.631259957368718,15.737339685789376,15.465936726539546,15.532003402709961,502810000,29.85210539137066,30.598824144698963,29.78573214940886,30.416292190551758,52745900,27.68407479392223,27.74913365427034,27.19674806920886,27.382278442382812,95552818,0.3665565231229476,0.36867808704022914,0.3641992486154762,0.36443498730659485,162944000,5.758856773376465,5.819142818450928,5.686429023742676,5.720285892486572,289681000,54.27540725420491,54.61332423904196,52.86410556765318,53.202022552490234,92995600,19.607999801635742,19.642499923706055,19.16200065612793,19.209999084472656,67646000
2014-01-30,15.58752448099971,15.710354858910902,15.40638321795228,15.50191593170166,678501600,30.52415374520633,30.59882562414954,30.05952836900398,30.582231521606445,35036300,28.324276115918043,28.509560216641404,27.885188013818357,28.086549758911133,204419353,0.36655641711875137,0.371270992871218,0.36537778020586487,0.370563805103302,202896000,5.815713882446289,5.845571041107178,5.735857009887695,5.781000137329102,183792000,61.73939757028422,62.1170704200089,60.08956833158179,60.705772399902344,150178900,19.688499450683594,20.3125,19.385000228881836,20.15049934387207,209478000
2014-01-31,15.359241630128306,15.55620266219796,15.308683202025954,15.527356147766113,464797200,30.65689334937805,31.436796923195637,30.333316368379265,31.395313262939453,93162300,28.976104391151534,29.351865086712184,28.475916713635225,29.214078903198242,223486554,0.36537775691123936,0.37221386743069784,0.3651420464042421,0.37009233236312866,335348000,5.747285842895508,5.8914289474487305,5.747142791748047,5.847570896148682,236250000,60.09950225484293,62.98173171513488,59.801337318153536,62.1866340637207,87794600,18.58799934387207,18.772499084472656,17.88800048828125,17.934499740600586,323096000
2014-02-03,15.589698725036982,15.74850857347212,15.4870313965055,15.556199073791504,401464000,31.31234904391063,31.51977053073701,30.22545931354014,30.266942977905273,64063100,29.170293330052427,29.232631853070014,28.002939272348872,28.03806495666504,183449044,0.37268531756729106,0.3731567666834968,0.3637276719557069,0.3651420474052429,431728000,5.884285926818848,5.887856960296631,5.724571228027344,5.776856899261475,201453000,62.64381588469858,63.379283595281315,60.32809369565818,61.10331344604492,74866600,17.948999404907227,18.042499542236328,17.0049991607666,17.3075008392334,205616000
2014-02-04,15.690195359363921,15.802168981921895,15.594351199538163,15.781386375427246,376681200,30.67348609045935,30.856014820517352,30.076111281177937,30.15907859802246,54697900,28.15086763153017,28.571650288435286,28.12662518862556,28.155073165893555,112897588,0.36490634123984966,0.36797080291902096,0.3630205165064426,0.3672636151313782,280692000,5.792142868041992,5.8361430168151855,5.671570777893066,5.7987141609191895,180663000,61.66981627791169,62.753137953648995,61.44122595255925,62.36552810668945,45985500,17.47949981689453,17.700000762939453,17.201000213623047,17.397499084472656,96258000
2014-02-05,15.712220554524235,15.982692643245695,15.70260449801308,15.899255752563477,328344800,30.10931002569389,30.25865378035161,29.70276243468089,29.719356536865234,55814400,28.284200707850086,28.467008837271436,27.904234484444004,28.279747009277344,96139007,0.36467070249326766,0.3658493396710356,0.3611347628590369,0.3639635145664215,214676000,5.759285926818848,5.824999809265137,5.685713768005371,5.777429103851318,167629000,62.35560083605271,62.77302572406663,60.8946061453539,61.80896759033203,51685100,17.299999237060547,17.4685001373291,16.886499404907227,17.322500228881836,88708000
2014-02-06,15.915484503915383,16.022824168404437,15.84527620117233,15.991931915283203,257765200,29.702754362850968,30.076113648033555,29.61148840813961,30.018035888671875,35351800,28.475917233464166,28.699295514760717,28.387356637172463,28.694347381591797,78155853,0.36443484585817415,0.36962084214158014,0.3639633967598496,0.36867794394493103,168380000,5.806000232696533,5.870142936706543,5.720285892486572,5.8272857666015625,128520000,61.0834399863002,62.395352178650036,61.0834399863002,61.779151916503906,42086500,17.3700008392334,17.740999221801758,17.3700008392334,17.72949981689453,66714000
2014-02-07,16.26869820152324,16.31706294100885,16.14388607810411,16.215652465820312,370280400,30.134194589550624,30.35821018431611,29.87699079593081,30.33332061767578,33260500,28.884080284865856,29.138134329965066,28.709188789905756,29.126754760742188,105843245,0.3696208352379437,0.3745711209301868,0.36632066351039316,0.3740996718406677,157248000,5.906285762786865,6.150000095367432,5.865142822265625,6.142570972442627,329210000,61.88847944761322,64.17438685833977,61.83878655003059,63.92591857910156,60704300,17.948999404907227,18.09000015258789,17.624500274658203,18.054000854492188,86610000
2014-02-10,16.18382429435596,16.59976302631733,16.163230578637634,16.506153106689453,345559200,30.39140459582773,30.53244972229004,30.109311177901617,30.53244972229004,26767000,28.987236594704044,29.249453556166515,28.91846853044904,29.01519203186035,78099643,0.37362826762912743,0.38022863997794276,0.3733925290055938,0.3752783536911011,324372000,6.134714126586914,6.176713943481445,6.061142921447754,6.149143218994141,138124000,63.90604168389722,64.0948724117336,63.08112521273631,63.1606330871582,43666100,18.08049964904785,18.25,17.967500686645508,18.043500900268555,68994000
2014-02-11,16.5567064713013,16.779496266651954,16.522069759608364,16.723644256591797,282256800,30.598825191724302,30.914103640583253,30.582231089415714,30.839431762695312,32141400,29.194289063854345,29.483716969173276,28.99738101995804,29.441909790039062,82339476,0.3773998525665438,0.38400022427993447,0.37551405616350475,0.3830573260784149,235384000,6.1422858238220215,6.225142955780029,6.078713893890381,6.199857234954834,136675000,63.35940837308716,64.60174971373593,62.961857627549605,64.45266723632812,45675600,18.091999053955078,18.180500030517578,17.8125,18.089500427246094,64442000
2014-02-12,16.754529613306932,16.835969604133805,16.638766210005155,16.722389221191406,308100800,30.988762834737287,31.196184281194697,30.94727917844582,31.088327407836914,27051800,29.412717783194555,29.437456553676025,29.22422081717741,29.355575561523438,69238554,0.3842360305820931,0.3995583398134186,0.3842360305820931,0.39672958850860596,744528000,6.2111430168151855,6.212856769561768,6.079143047332764,6.127571105957031,156730000,64.52223629067846,64.66137791042928,63.65757159403403,64.05511474609375,47282100,17.821500778198242,17.887500762939453,17.31599998474121,17.462499618530273,131754000
2014-02-13,16.683075862834063,17.001036995166125,16.668722918279567,16.987932205200195,307398000,30.972181489839215,31.411914079622274,30.972181489839215,31.204492568969727,37635500,29.20863655692071,29.682357788085938,29.181671883576847,29.682357788085938,73731331,0.4066300955428576,0.411580381417851,0.39955827463624893,0.4092230796813965,902836000,6.0812859535217285,6.27842903137207,6.0714287757873535,6.236429214477539,187005000,63.78677128255398,66.91747283935547,63.65757051858228,66.91747283935547,61911700,17.385000228881836,17.860000610351562,17.325000762939453,17.860000610351562,83500000
2014-02-14,16.92677489545701,17.036299225438906,16.887460520298276,16.97420310974121,272924400,31.02194315948373,31.34552002750734,30.97216405055659,31.212770462036133,31407500,29.576233178026314,29.793428190223022,29.506722514605407,29.75409507751465,87795852,0.4054514781469373,0.4231310312603412,0.4052157395317241,0.4221881330013275,817536000,6.243713855743408,6.252857208251953,6.166999816894531,6.22157096862793,119854000,67.08643141277426,67.16594307724755,66.31121164078392,66.67893981933594,36694900,17.966999053955078,17.966999053955078,17.667499542236328,17.86750030517578,70404000
2014-02-18,17.036919364334608,17.198862831677868,17.024749441078715,17.03660774230957,260251600,31.45518501927939,31.580569170854258,31.271284437157224,31.27964210510254,32834000,29.71971224282807,30.003201255353343,29.684832828615853,29.9539737701416,84672187,0.4224239036997986,0.42383825119573937,0.41841651554232867,0.42195242643356323,428988000,6.242286205291748,6.303429126739502,6.114285945892334,6.240714073181152,155078000,66.52985468373926,67.12617691017901,65.6651825266801,66.88764953613281,43809900,17.763999938964844,17.786500930786133,17.47249984741211,17.6825008392334,99960000
2014-02-19,16.997915944185458,17.064691382122465,16.673404080077663,16.767637252807617,313768000,31.112474379294344,31.555504279915603,31.104113519622057,31.35488510131836,29750400,29.815941419151674,29.912913092735394,29.62299072972238,29.742719650268555,84459392,0.42195244595346076,0.43138157020054113,0.4200666211040447,0.427609920501709,450340000,6.166714191436768,6.232142925262451,6.113856792449951,6.117570877075195,160314000,66.63919141499144,68.65675250475515,66.58949472914864,67.64299774169922,62087100,17.631999969482422,17.726999282836914,17.30500030517578,17.368999481201172,83362000
2014-02-20,16.630968443483624,16.756093871381275,16.506467926161335,16.57355499267578,305858000,31.40503646401513,31.65580801194147,31.262933756059056,31.555500030517578,27526100,29.76250475896832,29.855270886523897,29.690271867880202,29.786500930786133,68287001,0.42855278106842376,0.4436393504318708,0.4278456214005871,0.4426964521408081,398088000,6.147857189178467,6.253857135772705,6.130856990814209,6.213571071624756,119651000,67.31502406765473,69.68043916368664,65.32727799556588,69.20337677001953,130928900,17.440000534057617,17.523000717163086,17.2189998626709,17.489999771118164,69856000
2014-02-21,16.624723250748712,16.680265287922897,16.369169888348186,16.38945198059082,278784800,31.7143446721443,32.057066784611656,31.64747369808841,31.74778175354004,38021300,29.87802927160934,29.928988223732787,29.755085590053216,29.77858543395996,74771214,0.441989334637558,0.4476468095860962,0.43656759834972253,0.43939632177352905,451052000,6.2671427726745605,6.2671427726745605,6.137856960296631,6.174714088439941,134834000,69.26302053232925,69.53136293980859,68.03061239738284,68.16975402832031,70932400,17.621999740600586,17.707000732421875,17.337499618530273,17.33799934387207,84200000
2014-02-24,16.32392590053865,16.535170609145414,16.301147500176203,16.461217880249023,288909600,31.50536346435547,31.74777748880731,31.37997920906791,31.50536346435547,32085100,29.817423986264846,30.183536587149142,29.810990655384472,29.994295120239258,67223027,0.4384533164510018,0.44906104778012823,0.4344459569024043,0.4457608759403229,403112000,6.2210001945495605,6.424142837524414,6.121428966522217,6.385714054107666,260435000,68.31883434351052,71.00229624631494,68.12006275781387,70.3463363647461,76620300,17.25950050354004,17.649999618530273,17.164499282836914,17.589000701904297,72894000
2014-02-25,16.518324280173832,16.524251764585255,16.256841729157436,16.2899169921875,231952000,31.43847427008033,31.639090237709855,31.221136584959485,31.379961013793945,30736500,30.07914416916245,30.290894713463448,29.94259312392721,30.179576873779297,57763704,0.4451689379673437,0.4470632777173739,0.43901234083669677,0.4437481760978699,242184000,6.4285712242126465,6.539856910705566,6.357142925262451,6.471857070922852,187005000,70.51528637221779,70.56498305531645,69.02447687104913,69.42202758789062,52077000,17.649999618530273,18.054000854492188,17.57900047302246,17.916000366210938,74728000
2014-02-26,16.338280156756355,16.381652274243102,16.088342643053956,16.142948150634766,276217200,31.413414901640774,31.547160014628034,31.08740819929525,31.32146453857422,41041800,30.278528371445663,30.399248051255924,30.025218795839407,30.183786392211914,79585191,0.44280106446830014,0.4494312401402965,0.4416171055350082,0.44303786754608154,360884000,6.512856960296631,6.514286041259766,6.371428966522217,6.411285877227783,150101000,69.75995752802444,70.78364564026876,68.42816358880593,68.83565521240234,55322700,17.993000030517578,18.237499237060547,17.85849952697754,17.989999771118164,72442000
2014-02-27,16.136392494108136,16.499597034915652,16.102380708695247,16.464962005615234,301882000,31.304738963221745,31.67253714406802,31.120838278431453,31.6474609375,33903400,30.13975290783596,30.28421870085037,30.105614197425353,30.160036087036133,50588912,0.44303771897822275,0.4475367501249081,0.4368811232985287,0.4380650818347931,388848000,6.397714138031006,6.487570762634277,6.397714138031006,6.4604291915893555,103047000,68.91515178571959,69.58105247404528,68.44803783426343,68.51760864257812,41653700,17.861000061035156,18.029499053955078,17.774999618530273,18.006500244140625,62098000
2014-02-28,16.508962858797492,16.623479795217353,16.291788954474935,16.420347213745117,371968800,31.74776200921785,32.14899717022689,31.61401695554817,32.02361297607422,41215000,30.18798779376685,30.283226094790404,29.838697337082984,30.071969985961914,92890878,0.43569715716742924,0.43995941346924333,0.42883018084011837,0.4352235794067383,321692000,6.473286151885986,6.4885711669921875,6.300000190734863,6.366143226623535,157514000,69.04436416713033,69.45184818746178,66.96716548435589,68.0405502319336,66783700,18.030000686645508,18.293500900268555,17.854000091552734,18.104999542236328,77640000
2014-03-03,16.33235117736869,16.557950514774912,16.31331723833934,16.4677734375,238781200,31.697610109384264,31.8731531036131,31.338172826637933,31.580583572387695,29717500,29.851809821076763,29.8787744972215,29.490397155658123,29.75137710571289,84507572,0.42551517470262995,0.43309250473976135,0.4217264955701633,0.43309250473976135,375948000,6.302713871002197,6.367856979370117,6.258571147918701,6.365571022033691,135282000,66.54974654253658,67.63307224063993,66.102506649169,66.99699401855469,56824100,17.937000274658203,18.04800033569336,17.724000930786133,17.98900032043457,55966000
2014-03-04,16.568871535124092,16.620044199572654,16.468084316206763,16.576358795166016,259140000,31.93166843511719,32.16572152423177,31.822999562856484,32.107208251953125,26802400,30.055892970798674,30.080631743871564,29.919838243630043,30.053667068481445,58928052,0.43522354647532496,0.44043295790434817,0.43451316577414095,0.43759146332740784,260344000,6.441713809967041,6.5,6.365571022033691,6.499713897705078,123879000,68.23932974903354,68.47785716661757,67.20570082930291,68.37847137451172,42013500,18.19499969482422,18.284000396728516,18.12299919128418,18.19499969482422,54088000
2014-03-05,16.566380958274014,16.685887201859245,16.510525612421187,16.611312866210938,200062800,31.973460402822415,31.99017893470072,31.705970270237387,31.856433868408203,20520100,30.057130616278826,30.255772037498275,29.967086708962235,30.136537551879883,49597208,0.43711800495652686,0.4416170654311549,0.43522369341753087,0.44138026237487793,241472000,6.485570907592773,6.5262861251831055,6.455856800079346,6.478570938110352,108689000,69.26301404387202,71.52904334417553,69.19344323492058,71.1314926147461,74567700,18.206499099731445,18.636499404907227,18.19499969482422,18.618499755859375,76966000
2014-03-06,16.624725612416718,16.676211571741895,16.478383238775525,16.561071395874023,185488800,31.88149738886959,31.96509001500657,31.6725206066261,31.88985824584961,23582200,30.235981050990596,30.33171568971819,30.144948275752828,30.169933319091797,50914126,0.44209052750625155,0.44445844453750405,0.434513198651803,0.4352235794067383,290144000,6.499143123626709,6.5428571701049805,6.414143085479736,6.435856819152832,118090000,71.43958891883744,71.44952977203609,69.81957864932569,70.40596008300781,46026500,18.702499389648438,18.76650047302246,18.44499969482422,18.607999801635742,58532000
2014-03-07,16.571679416129278,16.59945043509736,16.41441529359369,16.5513973236084,220729600,31.99853354609562,32.06540766721333,31.50534806342012,31.680891036987305,26591600,30.347793706233634,30.35249367510261,29.96782746040726,30.050697326660156,60831159,0.4371180276856412,0.43782840866360534,0.4314350363175409,0.43475010991096497,268452000,6.486713886260986,6.493429183959961,6.364428997039795,6.405285835266113,115738000,70.64449354806409,70.74387932997016,69.04435743663439,69.3723373413086,38927000,18.729000091552734,18.749500274658203,18.476499557495117,18.60300064086914,45596000
2014-03-10,16.486493615913943,16.64157303897796,16.485868705547098,16.566373825073242,178584000,31.75613489767924,31.77285024557767,31.530439436232648,31.614028930664062,19006600,30.072960540569152,30.121199157611876,29.78600858814429,29.97104263305664,48766105,0.4333293453603412,0.4352236850909,0.42646236736554105,0.42835670709609985,300888000,6.406713962554932,6.411142826080322,6.17285680770874,6.284999847412109,154392000,70.33639425370713,71.70794395151329,70.07799271344928,71.58867645263672,59871600,18.63450050354004,18.636499404907227,18.350000381469727,18.526500701904297,42116000
2014-03-11,16.707726658904008,16.810383620211333,16.61848444263384,16.72769546508789,279224400,31.655803521648462,31.956730611967643,31.530419359837325,31.781190872192383,25216400,30.025464983844053,30.039072350775523,29.601713808267473,29.684585571289062,68776830,0.4304879217683691,0.4364077453885543,0.4290671878108859,0.4326190650463104,297220000,6.323429107666016,6.381143093109131,6.223570823669434,6.249713897705078,104482000,72.05579073778424,72.14523566592511,69.53135246960467,69.67049407958984,59408300,18.54949951171875,18.639999389648438,18.36400032043457,18.44099998474121,44922000
2014-03-12,16.678401366704726,16.76701703531957,16.600080893394292,16.743927001953125,199326400,31.597303416946385,32.12392604403682,31.58894574484265,31.99018096923828,30494100,29.595776408054324,29.87901913726426,29.293733804283768,29.865413665771484,78866507,0.43048774212088564,0.4364075632706615,0.42883020574829206,0.43380284309387207,239428000,6.195428848266602,6.278571128845215,6.138286113739014,6.236856937408447,121345000,69.4319697148823,70.91283839007032,68.5772383119189,70.44571685791016,46340500,18.31999969482422,18.558000564575195,18.180500030517578,18.531999588012695,44332000
2014-03-13,16.769820617639287,16.839090692888107,16.511457634898296,16.557950973510742,257742800,32.11555523097673,32.14063461698436,31.46354859197457,31.67252540588379,32169700,29.88149154120314,29.94457266049477,29.30783204316985,29.414203643798828,94175675,0.434750031366029,0.4364075960910805,0.4179378069121177,0.4200689494609833,385172000,6.281570911407471,6.2897138595581055,6.1182861328125,6.14371395111084,113904000,70.8532139556835,70.91284391502238,67.73245303944933,68.40828704833984,57091000,18.83099937438965,19.155500411987305,18.40399932861328,18.57550048828125,136580000
2014-03-14,16.499910413076073,16.565437682471323,16.319244655701418,16.371978759765625,237199200,31.47193052773554,31.881523571621443,31.354900755032883,31.51372528076172,27195600,29.239311902240306,29.45898098671644,29.005296640900674,29.01197624206543,92099924,0.4158067061135083,0.4257519536482397,0.4158067061135083,0.42196327447891235,460048000,6.110428810119629,6.214142799377441,6.0428571701049805,6.064143180847168,149891000,68.07036314143765,69.00460623584735,67.04667511210769,67.30508422851562,48227000,18.639999389648438,18.928499221801758,18.577499389648438,18.687000274658203,88044000
